short_name,number_of_orders,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
abe's restaurant,3,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ablo erinwood,67,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ablo westbrook,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abyssinia ethiopian and eritrean cuisine,132,0.0,0.0,0.0,0.0,0.0,0.05191256830601093,0.0,0.0,0.040983606557377046,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.7622950819672131,0.040983606557377046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01366120218579235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040983606557377046,0.0
ace liquor,4743,0.0,0.7219205487282081,0.0,0.0,0.0,0.0,0.0,0.0,0.027722206344669906,0.1514718490997428,0.0,0.0,0.0,0.04972849385538725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012860817376393255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348671048871106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014289797084881394,0.0,0.0,0.0,0.0,0.0,0.0
acme pizza co.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actually pretty good,794,0.0,0.0,0.0031031807602792862,0.015257305404706491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312904059994828,0.0,0.0,0.0,0.0028445823635893457,0.0,0.0,0.0,0.0,0.014481510214636669,0.0,0.0,0.0,0.0,0.012412723041117145,0.0,0.0,0.5645202999741401,0.0,0.0,0.0,0.0,0.0,0.0,0.006464959917248513,0.0,0.0,0.0002585983966899405,0.3279027670028446,0.0,0.0,0.016550297388156193,0.0,0.0,0.00491336953710887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actually pretty good - victoria park,143,0.0,0.0,0.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9028776978417267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adams grocery and convenience store,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adams indian food store,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add more fries,312,0.0,0.002785515320334262,0.02158774373259053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055710306406685235,0.0,0.0,0.0,0.04108635097493036,0.0,0.0,0.0,0.0201949860724234,0.10584958217270195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18662952646239556,0.0,0.4491643454038997,0.0,0.0,0.0,0.0,0.0,0.04387186629526462,0.0,0.0,0.0403899721448468,0.0,0.0,0.012534818941504178,0.0,0.0,0.0201949860724234,0.0,0.0,0.0
adobo experience,422,0.0,0.0,0.02162421912542047,0.012013455069678039,0.04132628543969245,0.0076886112445939455,0.0,0.0,0.0,0.0,0.0,0.02114368092263335,0.0,0.03844305622296973,0.0,0.0,0.0,0.035559827006247,0.5564632388274868,0.0,0.0,0.0,0.0,0.0,0.0,0.009610764055742432,0.003363767419509851,0.0,0.012013455069678039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010571840461316675,0.0038443056222969728,0.0,0.0,0.09226333493512734,0.0,0.07784718885151369,0.0,0.01874098990869774,0.03027390677558866,0.0,0.007208073041806823,0.0,0.0,0.0,0.0,0.0
adobo experience 17th filipino kitchen,79,0.0,0.0,0.016597510373443983,0.004149377593360996,0.0912863070539419,0.03319502074688797,0.0,0.0,0.0,0.0,0.0,0.016597510373443983,0.0,0.06224066390041494,0.0,0.0,0.0,0.03319502074688797,0.2572614107883817,0.0,0.0,0.0,0.0,0.0,0.0,0.012448132780082987,0.012448132780082987,0.0,0.008298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07053941908713693,0.0,0.0,0.0,0.1037344398340249,0.0,0.1037344398340249,0.0,0.03734439834024896,0.11618257261410789,0.0,0.02074688796680498,0.0,0.0,0.0,0.0,0.0
adonis lebanese cuisine,18,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
africana bbq curries drinks,32,0.014492753623188406,0.0,0.0,0.028985507246376812,0.3333333333333333,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.07246376811594203,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406,0.0,0.028985507246376812,0.0,0.2753623188405797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.07246376811594203,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afrosea grocery,15,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.02631578947368421,0.0,0.10526315789473684,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
agni fine indian cuisine,559,0.0,0.0,0.0,0.0,0.012894736842105263,0.011052631578947368,0.0,0.0,0.0,0.0,0.0,0.09710526315789474,0.0,0.006842105263157895,0.0,0.0007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02763157894736842,0.0,0.7231578947368421,0.0,0.0,0.0,0.0,0.011315789473684211,0.0,0.0,0.0,0.0,0.005526315789473684,0.0,0.0,0.0,0.0,0.0,0.09052631578947369,0.0,0.01263157894736842,0.0005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahinke's kitchen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aida's bistro,780,0.0,0.0,0.0,0.013448607108549471,0.007444764649375601,0.024495677233429394,0.0,0.0,0.007684918347742555,0.0,0.0,0.10566762728146013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02281460134486071,0.002161383285302594,0.0,0.0,0.0,0.0,0.0,0.011767531219980788,0.0,0.03314121037463977,0.0,0.6191162343900096,0.0,0.0,0.0,0.0,0.0,0.01536983669548511,0.005043227665706052,0.07012487992315082,0.0196926032660903,0.005043227665706052,0.0,0.0,0.0,0.0,0.0,0.036983669548511046,0.0
aida's donair,540,0.0,0.0,0.0,0.0018190086402910413,0.3019554342883129,0.00045475216007276033,0.0,0.0,0.0,0.0,0.0,0.015461573442473852,0.0,0.02819463392451114,0.0,0.0,0.0,0.0,0.0,0.09913597089586175,0.09913597089586175,0.0,0.0,0.0,0.0,0.005911778080945885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10868576625738972,0.0,0.3292405638926785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009549795361527967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045475216007276033,0.0
ajito,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aki ramen,218,0.0,0.0,0.0026019080659150044,0.0,0.019080659150043366,0.006938421509106678,0.0,0.0,0.0017346053772766695,0.0,0.0,0.01821335646140503,0.02515177797051171,0.0,0.0,0.0,0.0,0.005203816131830009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017346053772766695,0.0,0.0,0.0,0.6973113616652211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005203816131830009,0.0,0.0,0.0,0.0017346053772766695,0.0,0.0,0.15611448395490027,0.012142237640936688,0.0,0.0,0.024284475281873375,0.0,0.0,0.006938421509106678,0.0
al's pizza and steakhouse,1395,0.0,0.0,0.0,0.0022955523672883787,0.02582496413199426,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.05380200860832138,0.0,0.010473457675753228,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.040746054519368725,0.0,0.0,0.4926829268292683,0.0,0.0,0.0,0.0,0.0,0.013486370157819226,0.0018651362984218078,0.02769010043041607,0.0,0.0,0.18708751793400286,0.0,0.048637015781922525,0.03558106169296987,0.0,0.0,0.0163558106169297,0.0,0.0,0.010473457675753228,0.0,0.0,0.0,0.011477761836441894,0.0
al-baraka,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
al-madina shawarma,1865,0.0,0.0,0.0,0.0,0.1306538417496851,0.0,0.0,0.0,0.0,0.0,0.0,0.11725638383144395,0.0,0.0,0.0,0.0,0.0,0.00034352456200618345,0.0,0.0,0.02782548952250086,0.0,0.0,0.0,0.0,0.02175655559372495,0.0,0.06366655215847933,0.0,0.0,0.0,0.0,0.03446696438795374,0.0,0.025191801213786787,0.0,0.5505553647085767,0.0,0.0,0.0,0.0,0.0,0.0248482766517806,0.0017176228100309172,0.0017176228100309172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aladdin donair and pizza and fritou fried chicken,897,0.0,0.0,0.0,0.0023720102787112077,0.007313698359359557,0.0,0.0,0.01838307966001186,0.0,0.020557422415497136,0.0,0.15279699545364697,0.0,0.023720102787112077,0.0,0.0,0.0,0.022731765170982406,0.0,0.0,0.0308361336232457,0.0,0.0,0.0,0.0,0.011069381300652303,0.0,0.02391777031033801,0.000197667523225934,0.0,0.0,0.0,0.0,0.0,0.11267048823878237,0.0005930025696778019,0.4540423008499703,0.0,0.0,0.04684720300454635,0.01798774461355999,0.007313698359359557,0.03834749950583119,0.0005930025696778019,0.0019766752322593396,0.0035580154180668115,0.0,0.0,0.0,0.0,0.0,0.0,0.002174342755485274,0.0
aladdin's casbah,25,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.09803921568627451,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.27450980392156865,0.0,0.0392156862745098,0.0,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
alberta beer exchange,15,0.0,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alberta king of liquor,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alberta king of subs,775,0.0,0.0032549728752260397,0.039783001808318265,0.0028933092224231465,0.04918625678119349,0.013743218806509945,0.0,0.013381555153707052,0.0,0.21844484629294755,0.0,0.05569620253164557,0.0,0.04231464737793852,0.0,0.00216998191681736,0.0,0.0,0.0,0.02278481012658228,0.02278481012658228,0.0,0.0,0.0,0.0,0.03182640144665461,0.0,0.0028933092224231465,0.020253164556962026,0.0,0.0,0.005063291139240506,0.0,0.0,0.0,0.0,0.01735985533453888,0.0,0.06763110307414105,0.009403254972875226,0.0,0.02278481012658228,0.025678119349005425,0.0,0.28716094032549727,0.0,0.0,0.0,0.016636528028933093,0.0,0.0,0.0,0.006871609403254973,0.0
alberta liquor wine and spirits,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aleppo shawarma and donair,26,0.0,0.0,0.0,0.007692307692307693,0.1076923076923077,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.17692307692307693,0.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.2923076923076923,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0
alforno bakery & cafe,42,0.0,0.0,0.005263157894736842,0.0,0.0,0.07894736842105263,0.0,0.0,0.021052631578947368,0.0,0.0,0.03684210526315789,0.0,0.021052631578947368,0.0,0.005263157894736842,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.07368421052631578,0.015789473684210527,0.0,0.5736842105263158,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.03684210526315789,0.005263157894736842,0.0,0.05263157894736842,0.010526315789473684,0.0,0.015789473684210527,0.010526315789473684,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ali iraqi kabab,14,0.0,0.0,0.0,0.3333333333333333,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all beef catering & eatery,2,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all beef catering and smokehouse,266,0.0,0.0,0.06984866123399301,0.18160651920838183,0.07916181606519208,0.0,0.0,0.024447031431897557,0.0,0.03841676367869616,0.0,0.14318975552968569,0.0,0.05471478463329453,0.0,0.010477299185098952,0.0,0.0034924330616996507,0.0,0.002328288707799767,0.006984866123399301,0.0,0.0,0.0,0.0,0.004656577415599534,0.0,0.0,0.0,0.0,0.006984866123399301,0.0,0.0,0.0,0.0,0.034924330616996506,0.0,0.0,0.0,0.0,0.0,0.08265424912689173,0.11525029103608847,0.0,0.06053550640279395,0.0,0.0,0.0,0.05471478463329453,0.0,0.025611175785797437,0.0,0.0,0.0
alley burger,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allora everyday italian,20,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.08163265306122448,0.08163265306122448,0.0,0.0,0.0,0.0,0.1836734693877551,0.10204081632653061,0.0,0.2653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836734693877551,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0
altadore wine & spirits,8,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
always liquor,282,0.0,0.6829268292682927,0.004878048780487805,0.004878048780487805,0.00975609756097561,0.004878048780487805,0.0,0.0,0.05365853658536585,0.04390243902439024,0.014634146341463415,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.0,0.00975609756097561,0.0,0.0,0.0,0.06341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amato gelato,244,0.0,0.0,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945686900958466,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08945686900958466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amaya indian street food,40,0.0,0.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.14666666666666667,0.0,0.006666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333333,0.0,0.6133333333333333,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
american eclectic burger by reef kitchens,273,0.0,0.0,0.049689440993788817,0.11180124223602485,0.0,0.0,0.0,0.32142857142857145,0.0,0.03260869565217391,0.0,0.16149068322981366,0.0,0.0015527950310559005,0.0,0.05434782608695652,0.0,0.0,0.0,0.0,0.034161490683229816,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.06987577639751552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ami tea,70,0.0,0.0,0.0,0.0,0.05654761904761905,0.0,0.13392857142857142,0.0,0.011904761904761904,0.0,0.0,0.03273809523809524,0.0,0.12202380952380952,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297619047619048
ami tea & sub,518,0.0,0.0,0.0007062146892655367,0.003295668549905838,0.05555555555555555,0.014124293785310734,0.0830979284369115,0.0,0.01224105461393597,0.0,0.0,0.03483992467043315,0.0,0.07274011299435028,0.0,0.004001883239171375,0.0,0.033192090395480225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934557438794727,0.033427495291902073,0.00023540489642184556,0.0025894538606403015,0.0,0.001647834274952919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032721280602636536,0.0,0.026365348399246705,0.1120527306967985,0.00023540489642184556,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.013182674199623353,0.3646421845574388
ami tea inglewood,85,0.0,0.0,0.07641196013289037,0.023255813953488372,0.059800664451827246,0.013289036544850499,0.029900332225913623,0.0,0.009966777408637873,0.0,0.0,0.044850498338870434,0.006644518272425249,0.05647840531561462,0.0,0.008305647840531562,0.0,0.011627906976744186,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0,0.0,0.054817275747508304,0.014950166112956811,0.0016611295681063123,0.0,0.0,0.016611295681063124,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.02823920265780731,0.0,0.024916943521594685,0.10465116279069768,0.019933554817275746,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.3538205980066445
amigo taco & burrito co.,5,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
amigo taco and burrito co.,2,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
amihan grill + bakeshop,38,0.0,0.0,0.07407407407407407,0.17592592592592593,0.10185185185185185,0.009259259259259259,0.0,0.037037037037037035,0.0,0.0,0.0,0.10185185185185185,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.12037037037037036,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.009259259259259259,0.0,0.0,0.12962962962962962,0.009259259259259259,0.08333333333333333,0.0,0.037037037037037035,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0
